prompt,canonical_solution,test
"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Kpɔ́n ɖɔ nùɖé ɖò nùjlɛ́jlɛ́ lɛ́ɛ jí, nú è na ɖɔ ɔ́, nùjlɛ́jlɛ́ wè ɖé ɖò sɛ́dó nú yeɖée hú nǔ e è ɖɔ é à jí.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

"
"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" azɔ̀n élɔ́ sín nǔ e è nɔ sɔ́ dó mɛ é wɛ nyí nùkwín e nɔ ɖó nùjlɛ́jlɛ́ e è nɔ sɔ́ dó mɛ lɛ́ɛ sín gege lɛ́ɛ é. Nǔ e a na bló ɔ́ wɛ nyí ɖɔ a na má nùjlɛ́jlɛ́ énɛ́ lɛ́ɛ ɖó vo, bó ná lɛ́ wá ɖó nùjlɛ́jlɛ́ e mɛ è nɔ sɔ́ mɛ lɛ́ɛ sín nùjlɛ́jlɛ́ lɛ́ɛ é. Gege lɛ́ɛ nɔ ɖó jlɛ̌ (wě lɛ́ɛ bǐ nɔ́ nɔ mɛ lɛ́ɛ sín gege lɛ́ɛ mɛ) bó nɔ́ sɔ́ ɖó vo nú yeɖée ǎ.
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
"
"

def truncate_number(number: float) -> float:
    """""" Nú è na sɔ́ nùjlɛ́kpo e nɔ́ nyí nǔ e nɔ́ ɖò tɛntin é ɖé ɖó nùjlɛ́kpo ɖagbe ɖé ɔ́, è sixu má ɖó nùjlɛ́kpo ɔ́ sín akpáxwé e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí nǔ e nyí é nyí nǔ e nyí nǔ e nyí é nyí nǔ e nyí é é é é
    >>> truncate_number(3.5)
    0.5
    """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
"
"from typing import List


def below_zero(operations: List[int]) -> bool:
    """""" e na lɛ́ ná we nǔ e è nɔ dó akwɛ́ dó akwɛ́ jí lɛ́ɛ é sín nùɖé bɔ è nɔ bɛ́ dó akwɛ́ jí ɔ́ jí. azɔ̌ towe wɛ nyí ɖɔ a na mɔ ɖɔ akwɛ́ ɖò akwɛ́ jí ɔ́ jɛ ayǐ ɖò nǔtí ǎ, bɔ nǔ ɔ́ na lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ́ wá lɛ
    >>> below_zero([1, 2, 3])
    False
    >>> below_zero([1, 2, -4, 5])
    True
    """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
"
"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" Ɖó nùxwlé nùjlɛ́jlɛ́ è è ná dó é ɖé ɔ́' è na lɛ́ mɔ̀ mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú mɛ̀ nú
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

"
"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" Ɖɔ nùxwásá 'delimeter' ɖò nǔ wè e ɖò kpò lɛ́ɛ mɛ ɖò nùxwásá è è nɔ sɔ́ nǔ lɛ́ɛ dó mɛ é mɛ ∀numbers'
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
"
"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" Nǔ e è nɔ sɔ́ dó azɔ̀n elɔ mɛ é wɛ nyí nùjlɛ́n e nɔ ɖè tò vovo lɛ́ɛ ɖó nùxwléma mɛ, bɔ è nɔ klán ye ɖó tɛn lɛ́ɛ mɛ é. Nú è na sɔ́ tò ɖokpo ɖokpo ɖó nùxwléma mɛ ɔ, è nɔ sɔ́ tò e mɛ è nɔ sɔ́ nùxwléma lɛ́ɛ ɖó dò ɖè é dó. Àmɛ́, (() (()) ɖó nùxwléma wè ɖò bǐbɛ̌, bɔ ((())) ɖó atɔn.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
"
"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """""" Filter input list of strings for ones that contain given substring (Wòdó è nɔ dó nú wuntun lɛ é ɖó nú wuntun lɛ é)
    >>> filter_by_substring([], 'a')
    []
    >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a')
    ['abc', 'bacd', 'array']
    """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
"
"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" nú nùxwlé lɛ́ɛ e è ná ná é ɔ́, è na lɛ́ sɔ́ nùxwlé lɛ́ɛ bǐ sín nùxwlé lɛ́ɛ bó ná lɛ́ sɔ́ nùxwlé lɛ́ɛ bǐ sín nùxwlé lɛ́ɛ sín nǔxwlé lɛ́ɛ. nùxwlé lɛ́ɛ e è sɔ́ ɖó vo lɛ́ɛ ɖó na nyí 0 bɔ nǔxwlé lɛ́ɛ e è sɔ́ ɖó vo lɛ́ɛ ɖó na nyí 1
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
"
"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """""" Ɖò nùjlɛ́jlɛ́ nùjlɛ́jlɛ́ e è ná lɛ́ ná é ɖé mɛ ɔ, è na bló nùjlɛ́jlɛ́ nùjlɛ́jlɛ́ e è na mɔ ɖò nùjlɛ́jlɛ́ ɔ mɛ káká jɛ hweɖénu é tɔn.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
"
