prompt,canonical_solution,test
"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" തന്നിരിക്കുന്ന സംഖ്യകളുടെ പട്ടികയിൽ, തന്നിരിക്കുന്ന പരിധിയേക്കാൾ പരസ്പരം അടുത്തുള്ള രണ്ട് സംഖ്യകൾ ഉണ്ടോ എന്ന് പരിശോധിക്കുക. ഉദാഹരണം:
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

"
"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" ഈ ഫംഗ്ഷനിലെ ഇൻപുട്ട് ഒന്നിലധികം കൂട്ടം കൂട്ടിച്ചേർത്ത പരാൻതീസിസ് അടങ്ങിയ ഒരു സ്ട്രിംഗ് ആണ്. നിങ്ങളുടെ ലക്ഷ്യം ആ ഗ്രൂപ്പുകളെ പ്രത്യേക സ്ട്രിങ്ങുകളായി വേർതിരിച്ച് അവയുടെ പട്ടിക തിരികെ നൽകുക എന്നതാണ്. പ്രത്യേക ഗ്രൂപ്പുകൾ സന്തുലിതമാണ് (ഓരോ തുറന്ന ബ്രാക്കറ്റും ശരിയായി അടച്ചിരിക്കുന്നു) പരസ്പരം കൂട്ടിച്ചേർക്കപ്പെടുന്നില്ല. ഇൻപുട്ട് സ്ട്രിംഗിലെ ഏതെങ്കിലും സ്പെയ്സുകൾ അവഗണിക്കുക. ഉദാഹരണം:
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
"
"

def truncate_number(number: float) -> float:
    """""" ഒരു പോസിറ്റീവ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ നൽകിയിട്ടുണ്ടെങ്കിൽ, അത് ഒരു പൂർണ്ണസംഖ്യാ ഭാഗമായും (നൽകിയ സംഖ്യയേക്കാൾ വലുത്) ദശാംശ ഭാഗമായും (ഇനി ശേഷിക്കുന്ന ഭാഗം എല്ലായ്പ്പോഴും 1 ൽ കുറവാണ്) വിഭജിക്കാവുന്നതാണ്. സംഖ്യയുടെ ദശാംശ ഭാഗം തിരികെ നൽകുക. ഉദാഹരണം:
    >>> truncate_number(3.5)
    0.5
    """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
"
"from typing import List


def below_zero(operations: List[int]) -> bool:
    """""" നിങ്ങൾക്ക് ഒരു ബാങ്ക് അക്കൌണ്ടിലെ നിക്ഷേപം, പിൻവലിക്കൽ പ്രവർത്തനങ്ങളുടെ ഒരു ലിസ്റ്റ് ലഭിക്കുന്നു അത് പൂജ്യം ബാലൻസിൽ തുടങ്ങുന്നു. നിങ്ങളുടെ ജോലി അക്കൌണ്ട് ബാലൻസ് പൂജ്യം താഴെ വീഴുന്നുണ്ടോ എന്ന് കണ്ടെത്തുക എന്നതാണ്, ആ സമയത്ത് ഫംഗ്ഷൻ True തിരികെ നൽകണം. അല്ലെങ്കിൽ False തിരികെ നൽകണം. ഉദാഹരണം:
    >>> below_zero([1, 2, 3])
    False
    >>> below_zero([1, 2, -4, 5])
    True
    """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
"
"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" നൽകിയിരിക്കുന്ന ഇൻപുട്ട് നമ്പറുകളുടെ പട്ടികയ്ക്കായി, ഈ ഡാറ്റാ സെറ്റിന്റെ ശരാശരിയെ ചുറ്റിപ്പറ്റിയുള്ള ശരാശരി സമ്പൂർണ്ണ വ്യതിയാനം കണക്കാക്കുക. ഓരോ ഘടകവും ഒരു കേന്ദ്രബിന്ദുവും തമ്മിലുള്ള ശരാശരി സമ്പൂർണ്ണ വ്യത്യാസമാണ് ശരാശരി സമ്പൂർണ്ണ വ്യതിയാനം (ഈ സാഹചര്യത്തിൽ ശരാശരി): MAD = ശരാശരി. x - x_mean. ഉദാഹരണം:
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

"
"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" ഓരോ രണ്ട് തുടർച്ചയായ ഘടകങ്ങൾക്കും ഇടയിൽ ഒരു 'ഡിലിമിറ്റർ' ചേർക്കുക.
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
"
"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" ഈ ഫംഗ്ഷന്റെ ഇൻപുട്ട് സ്പെയ്സുകളാൽ വേർതിരിക്കപ്പെട്ട പരാൻതീസിനു വേണ്ടി ഒന്നിലധികം ഗ്രൂപ്പുകളെ പ്രതിനിധീകരിക്കുന്ന ഒരു സ്ട്രിംഗ് ആണ്. ഓരോ ഗ്രൂപ്പിനും പരാൻതീസിൻറെ ഏറ്റവും ആഴത്തിലുള്ള നെസ്റ്റിംഗ് ലെവൽ ഔട്ട്പുട്ട് ചെയ്യുക. ഉദാഹരണത്തിന് (() (()) ന് പരമാവധി രണ്ട് ലെവൽ നെസ്റ്റിംഗ് ഉണ്ട്, അതേസമയം ((())) ന് മൂന്ന് ഉണ്ട്.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
"
"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """""" സ്ട്രിങ്ങുകളുടെ ഒരു ഇൻപുട്ട് ലിസ്റ്റ് ഫിൽട്ടർ ചെയ്യുക, അതിൽ സബ്സ്ട്രിംഗ് അടങ്ങിയിരിക്കുന്നവ മാത്രം
    >>> filter_by_substring([], 'a')
    []
    >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a')
    ['abc', 'bacd', 'array']
    """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
"
"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" ഒരു നിശ്ചിത പട്ടികയിലെ സംഖ്യകളുടെ സംഖ്യയും പട്ടികയിലെ എല്ലാ സംഖ്യകളുടെയും ഗുണിതവും അടങ്ങിയ ഒരു ട്യൂപ്പൽ നൽകുക. ശൂന്യ സംഖ്യ 0 ന് തുല്യവും ശൂന്യ ഗുണിതം 1 ന് തുല്യവുമാകണം.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
"
"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """""" ഒരു നിശ്ചിത സംഖ്യകളുടെ പട്ടികയിൽ നിന്ന്, പരമ്പരയിലെ ഒരു നിശ്ചിത നിമിഷം വരെ കണ്ടെത്തിയ പരമാവധി മൂലകങ്ങളുടെ പട്ടിക സൃഷ്ടിക്കുക.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
"
"

def is_palindrome(string: str) -> bool:
    """""" തന്നിരിക്കുന്ന സ്ട്രിംഗ് ഒരു പാലിൻഡ്രോം ആണോ എന്ന് പരിശോധിക്കുക """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """""" Find the shortest palindrome that begins with a supplied string.
    Algorithm idea is simple:
    - Find the longest postfix of supplied string that is a palindrome.
    - Append to the end of the string reverse of a string prefix that comes before the palindromic suffix.
    >>> make_palindrome('')
    ''
    >>> make_palindrome('cat')
    'catac'
    >>> make_palindrome('cata')
    'catac'
    """"""
","    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
","def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
"
"from typing import List


def string_xor(a: str, b: str) -> str:
    """""" ഇൻപുട്ട് എന്നത് 1 കളും 0 കളും മാത്രം അടങ്ങിയ രണ്ട് സ്ട്രിങ്ങുകളാണ്. ഈ ഇൻപുട്ടുകളിൽ ബൈനറി XOR നടത്തുക, ഫലം ഒരു സ്ട്രിംഗായി മടങ്ങുക.
    >>> string_xor('010', '110')
    '100'
    """"""
","    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
","def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
"
