task_id,nl,pl,prompt,canonical_solutions,test
HumanEval/0,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// നൽകിയിരിക്കുന്ന സംഖ്യകളുടെ വെക്റ്ററിൽ, നൽകിയിരിക്കുന്ന പരിധിയേക്കാൾ പരസ്പരം അടുത്തുള്ള രണ്ട് സംഖ്യകൾ ഉണ്ടോ എന്ന് പരിശോധിക്കുക. >>> has_close_elements (അടുത്തുള്ള ഘടകങ്ങൾ) ഉണ്ട്.
bool has_close_elements(std::vector<float> numbers, float threshold) {
","bool has_close_elements(std::vector<float> numbers, float threshold) {
    std::sort(numbers.begin(), numbers.end());  // Sort the numbers in ascending order
    for (size_t i = 1; i < numbers.size(); i++) {
        if (std::abs(numbers[i] - numbers[i - 1]) < threshold) {
            return true;
        }
    }
    return false;
}","}
int main() {
    auto candidate = has_close_elements;
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.9f, (float)4.0f, (float)5.0f, (float)2.2f})), (0.3f)) == (true));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.9f, (float)4.0f, (float)5.0f, (float)2.2f})), (0.05f)) == (false));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)5.9f, (float)4.0f, (float)5.0f})), (0.95f)) == (true));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)5.9f, (float)4.0f, (float)5.0f})), (0.8f)) == (false));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.0f, (float)4.0f, (float)5.0f, (float)2.0f})), (0.1f)) == (true));
    assert(candidate((std::vector<float>({(float)1.1f, (float)2.2f, (float)3.1f, (float)4.1f, (float)5.1f})), (1.0f)) == (true));
    assert(candidate((std::vector<float>({(float)1.1f, (float)2.2f, (float)3.1f, (float)4.1f, (float)5.1f})), (0.5f)) == (false));
}
"
HumanEval/1,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ഈ ഫംഗ്ഷനിലെ ഇൻപുട്ട് ഒന്നിലധികം കൂട്ടം കൂട്ടിച്ചേർത്ത പരാൻതീസിസ് അടങ്ങിയ ഒരു സ്ട്രിംഗ് ആണ്. ആ ഗ്രൂപ്പുകളെ പ്രത്യേക സ്ട്രിംഗുകളായി വേർതിരിച്ച് അവയുടെ വെക്റ്റർ മടക്കിനൽകുക എന്നതാണ് നിങ്ങളുടെ ലക്ഷ്യം. പ്രത്യേക ഗ്രൂപ്പുകൾ സന്തുലിതമാണ് (ഓരോ തുറന്ന ബ്രാക്കറ്റും ശരിയായി അടച്ചിരിക്കുന്നു) പരസ്പരം കൂട്ടിച്ചേർക്കപ്പെടുന്നില്ല. ഇൻപുട്ട് സ്ട്രിംഗിലെ ഏതെങ്കിലും സ്പെയ്സുകൾ അവഗണിക്കുക. >>> separate_paren_groups(""( ) (() (( ) ) ))) (std::vector<std::string>({(std::string) "")"", ((((())"", (std::string) ""(((())))
std::vector<std::string> separate_paren_groups(std::string paren_string) {
","std::vector<std::string> separate_paren_groups(std::string paren_string) {
    std::vector<std::string> groups;
    std::string current_group;
    int balance = 0;

    for (char ch : paren_string) {
        if (ch == ' ') continue;  // Ignore spaces

        current_group += ch;
        if (ch == '(') {
            balance++;
        } else if (ch == ')') {
            balance--;
            if (balance == 0) {  // Found a balanced group
                groups.push_back(current_group);
                current_group.clear();
            }
        }
    }

    return groups;
}","}
int main() {
    auto candidate = separate_paren_groups;
    assert(candidate((""(()()) ((())) () ((())()())"")) == (std::vector<std::string>({(std::string)""(()())"", (std::string)""((()))"", (std::string)""()"", (std::string)""((())()())""})));
    assert(candidate((""() (()) ((())) (((())))"")) == (std::vector<std::string>({(std::string)""()"", (std::string)""(())"", (std::string)""((()))"", (std::string)""(((())))""})));
    assert(candidate((""(()(())((())))"")) == (std::vector<std::string>({(std::string)""(()(())((())))""})));
    assert(candidate((""( ) (( )) (( )( ))"")) == (std::vector<std::string>({(std::string)""()"", (std::string)""(())"", (std::string)""(()())""})));
}
"
HumanEval/2,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ഒരു പോസിറ്റീവ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ നൽകിയിട്ടുണ്ടെങ്കിൽ, അത് ഒരു പൂർണ്ണസംഖ്യാ ഭാഗമായും (നൽകിയ സംഖ്യയേക്കാൾ വലുത്) ദശാംശ ഭാഗമായും (ഇടത് ഭാഗം എല്ലായ്പ്പോഴും 1 നേക്കാൾ ചെറുതാണ്) വിഭജിക്കാം. >>> truncate_number((3.5f)) (0.5f)
float truncate_number(float number) {
","float truncate_number(float number) {
    return number - std::floor(number);
}","}
int main() {
    auto candidate = truncate_number;
    assert(candidate((3.5f)) == (0.5f));
    assert(candidate((1.25f)) == (0.25f));
    assert(candidate((123.0f)) == (0.0f));
}
"
HumanEval/3,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// നിങ്ങൾക്ക് ഒരു ബാങ്ക് അക്കൌണ്ടിൽ നിക്ഷേപം നടത്തുന്നതും പിൻവലിക്കുന്നതും ഒരു സ്രോതസ്സിൽ ആരംഭിക്കുന്ന ഒരു സ്രോതസ്സാണ്. നിങ്ങളുടെ ജോലി അക്കൌണ്ട് സ്രോതസ്സ് പൂജ്യത്തിൽ താഴെയാണെങ്കിൽ, ആ സമയത്ത് ഫംഗ്ഷൻ ശരിയായി മടങ്ങിവരിക എന്നതാണ്. അല്ലെങ്കിൽ അത് തെറ്റായി മടങ്ങിവരികയാണ്. >>> below_zero((std::vector<long>({long) 1, (long) 2, (long) 3}))) (false) >>> below_zero(std::vector<long>({long) 1, (long) 2, (long) -4, (long) 5}))) (true)
bool below_zero(std::vector<long> operations) {
","bool below_zero(std::vector<long> operations) {
    long balance = 0;
    for (long op : operations) {
        balance += op;
        if (balance < 0) {
            return true;
        }
    }
    return false;
}","}
int main() {
    auto candidate = below_zero;
    assert(candidate((std::vector<long>())) == (false));
    assert(candidate((std::vector<long>({(long)1, (long)2, (long)-3, (long)1, (long)2, (long)-3}))) == (false));
    assert(candidate((std::vector<long>({(long)1, (long)2, (long)-4, (long)5, (long)6}))) == (true));
    assert(candidate((std::vector<long>({(long)1, (long)-1, (long)2, (long)-2, (long)5, (long)-5, (long)4, (long)-4}))) == (false));
    assert(candidate((std::vector<long>({(long)1, (long)-1, (long)2, (long)-2, (long)5, (long)-5, (long)4, (long)-5}))) == (true));
    assert(candidate((std::vector<long>({(long)1, (long)-2, (long)2, (long)-2, (long)5, (long)-5, (long)4, (long)-4}))) == (true));
}
"
HumanEval/4,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ഒരു നിശ്ചിത ഇൻപുട്ട് നമ്പറുകളുടെ വെക്റ്ററിനായി, ഈ ഡാറ്റാ സെറ്റിന്റെ ശരാശരിയെ ചുറ്റിപ്പറ്റിയുള്ള ശരാശരി സമ്പൂർണ്ണ വ്യതിയാനം കണക്കാക്കുക. ഓരോ ഘടകവും ഒരു സെന്റർ പോയിന്റും തമ്മിലുള്ള ശരാശരി സമ്പൂർണ്ണ വ്യത്യാസമാണ് ശരാശരി സമ്പൂർണ്ണ വ്യതിയാനം (ഈ കേസിൽ ശരാശരി): MAD = ∙ ശരാശരി x - x_mean ∙ >>> mean_absolute_deviation (((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.0f, (float)4.0f}))) (1.0f)
float mean_absolute_deviation(std::vector<float> numbers) {
","float mean_absolute_deviation(std::vector<float> numbers) {
    float mean = std::accumulate(numbers.begin(), numbers.end(), 0.0f) / numbers.size();
    float mad = std::accumulate(numbers.begin(), numbers.end(), 0.0f, 
                                [mean](float sum, float x) { return sum + std::abs(x - mean); }) 
                / numbers.size();
    return mad;
}","}
int main() {
    auto candidate = mean_absolute_deviation;
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f}))) == (0.5f));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.0f, (float)4.0f}))) == (1.0f));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.0f, (float)4.0f, (float)5.0f}))) == (1.2f));
}
"
HumanEval/5,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ഇൻപുട്ട് വെക്റ്ററിന്റെ ഓരോ രണ്ട് തുടർച്ചയായ `numbers' യും തമ്മിൽ ഒരു സംഖ്യ 'ഡിലിമിറ്റർ' ചേർക്കുക >>> intersperse((std::vector<long>()), (4)) (std::vector<long>()) >>> intersperse((std::vector<long>({(long) 1, (long) 2, (long) 3})), (4)) (std::vector<long>({(long) 1, (long) 4, (long) 2, (long) 4, (long) 3}))
std::vector<long> intersperse(std::vector<long> numbers, long delimeter) {
","std::vector<long> intersperse(std::vector<long> numbers, long delimeter) {
    if (numbers.empty()) return numbers;

    std::vector<long> result;
    for (size_t i = 0; i < numbers.size(); i++) {
        result.push_back(numbers[i]);
        if (i < numbers.size() - 1) {
            result.push_back(delimeter);
        }
    }
    return result;
}","}
int main() {
    auto candidate = intersperse;
    assert(candidate((std::vector<long>()), (7)) == (std::vector<long>()));
    assert(candidate((std::vector<long>({(long)5, (long)6, (long)3, (long)2})), (8)) == (std::vector<long>({(long)5, (long)8, (long)6, (long)8, (long)3, (long)8, (long)2})));
    assert(candidate((std::vector<long>({(long)2, (long)2, (long)2})), (2)) == (std::vector<long>({(long)2, (long)2, (long)2, (long)2, (long)2})));
}
"
HumanEval/6,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ഈ ഫംഗ്ഷന്റെ ഇൻപുട്ട് ഒരു സ്ട്രിംഗ് ആണ്, ഇത് സ്പെയ്സുകളാൽ വേർതിരിച്ചിരിക്കുന്ന നെസ്റ്റഡ് പരാൻതീസിനു വേണ്ടി ഒന്നിലധികം ഗ്രൂപ്പുകളെ പ്രതിനിധീകരിക്കുന്നു. ഓരോ ഗ്രൂപ്പിനും പരാൻതീസിൻറെ ഏറ്റവും ആഴത്തിലുള്ള നെസ്റ്റിംഗ് ലെവൽ output ട്ട്പുട്ട് ചെയ്യുക. ഉദാഹരണത്തിന് (() (()) ന് പരമാവധി രണ്ട് ലെവൽ നെസ്റ്റിംഗ് ഉണ്ട്, അതേസമയം ((())) ന് മൂന്ന് ഉണ്ട്. >>> parse_nested_parens (((""((()) ((())) () ((()))))))) (std::vector<long>({(long) 2, (long) 3, (long) 1, (long) 3}))
std::vector<long> parse_nested_parens(std::string paren_string) {
","std::vector<long> parse_nested_parens(std::string paren_string) {
    std::vector<long> depths;
    long current_depth = 0, max_depth = 0;

    for (char ch : paren_string) {
        if (ch == ' ') {
            if (max_depth > 0) {
                depths.push_back(max_depth);
                max_depth = 0;
            }
            current_depth = 0;
        } else if (ch == '(') {
            current_depth++;
            max_depth = std::max(max_depth, current_depth);
        } else if (ch == ')') {
            current_depth--;
        }
    }

    if (max_depth > 0) {
        depths.push_back(max_depth);
    }

    return depths;
}","}
int main() {
    auto candidate = parse_nested_parens;
    assert(candidate((""(()()) ((())) () ((())()())"")) == (std::vector<long>({(long)2, (long)3, (long)1, (long)3})));
    assert(candidate((""() (()) ((())) (((())))"")) == (std::vector<long>({(long)1, (long)2, (long)3, (long)4})));
    assert(candidate((""(()(())((())))"")) == (std::vector<long>({(long)4})));
}
"
HumanEval/7,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// സ്ട്രിംഗുകളുടെ ഒരു ഇൻപുട്ട് വെക്റ്റർ ഫിൽട്ടർ ചെയ്യുക, അതിൽ സബ് സ്ട്രിംഗ് അടങ്ങിയിരിക്കുന്നവ മാത്രം >>> filter_by_substring(((std::vector<std::string>()), (""a"")) (std::vector<std::string>()) >>> filter_by_substring((((std::vector<std::string>({(std::string) ""abc"", (std::string) ""bacd"", (std::string) ""cde"", (std::string) ""array""})), (""a"") (std::vector<std::string>(({(std::string) ""abc"", (std::string) ""bacd"", (std::string) ""array""}))
std::vector<std::string> filter_by_substring(std::vector<std::string> strings, std::string substring) {
","std::vector<std::string> filter_by_substring(std::vector<std::string> strings, std::string substring) {
    std::vector<std::string> result;
    for (const auto& str : strings) {
        if (str.find(substring) != std::string::npos) {
            result.push_back(str);
        }
    }
    return result;
}","}
int main() {
    auto candidate = filter_by_substring;
    assert(candidate((std::vector<std::string>()), (""john"")) == (std::vector<std::string>()));
    assert(candidate((std::vector<std::string>({(std::string)""xxx"", (std::string)""asd"", (std::string)""xxy"", (std::string)""john doe"", (std::string)""xxxAAA"", (std::string)""xxx""})), (""xxx"")) == (std::vector<std::string>({(std::string)""xxx"", (std::string)""xxxAAA"", (std::string)""xxx""})));
    assert(candidate((std::vector<std::string>({(std::string)""xxx"", (std::string)""asd"", (std::string)""aaaxxy"", (std::string)""john doe"", (std::string)""xxxAAA"", (std::string)""xxx""})), (""xx"")) == (std::vector<std::string>({(std::string)""xxx"", (std::string)""aaaxxy"", (std::string)""xxxAAA"", (std::string)""xxx""})));
    assert(candidate((std::vector<std::string>({(std::string)""grunt"", (std::string)""trumpet"", (std::string)""prune"", (std::string)""gruesome""})), (""run"")) == (std::vector<std::string>({(std::string)""grunt"", (std::string)""prune""})));
}
"
HumanEval/8,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ഒരു നിശ്ചിത വെക്റ്റർ പൂർണ്ണസംഖ്യകൾക്കായി, ഒരു വെക്റ്ററിലെ എല്ലാ പൂർണ്ണസംഖ്യകളുടെയും തുകയും ഗുണിതവും അടങ്ങിയ ഒരു ടപ്പിൾ നൽകുക. ശൂന്യമായ തുക 0 ന് തുല്യവും ശൂന്യമായ ഉൽപ്പന്നം 1 ന് തുല്യവുമാണ്. >>> sum_product((std::vector<long>())) (std::make_tuple(0, 1)) >>> sum_product(std::vector<long>({long) 1, (long) 2, (long) 3, (long) 4}))) (std::make_tuple(10, 24))
std::tuple<long, long> sum_product(std::vector<long> numbers) {
","std::tuple<long, long> sum_product(std::vector<long> numbers) {
    long sum = std::accumulate(numbers.begin(), numbers.end(), 0L);
    long product = std::accumulate(numbers.begin(), numbers.end(), 1L, std::multiplies<long>());
    return std::make_tuple(sum, product);
}","}
int main() {
    auto candidate = sum_product;
    assert(candidate((std::vector<long>())) == (std::make_tuple(0, 1)));
    assert(candidate((std::vector<long>({(long)1, (long)1, (long)1}))) == (std::make_tuple(3, 1)));
    assert(candidate((std::vector<long>({(long)100, (long)0}))) == (std::make_tuple(100, 0)));
    assert(candidate((std::vector<long>({(long)3, (long)5, (long)7}))) == (std::make_tuple(15, 105)));
    assert(candidate((std::vector<long>({(long)10}))) == (std::make_tuple(10, 10)));
}
"
HumanEval/9,mal_Mlym,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ഒരു നിശ്ചിത വെക്റ്റർ മുതൽ, പരമ്പരയിലെ ഒരു നിശ്ചിത നിമിഷം വരെ കണ്ടെത്തിയ പരമാവധി മൂലകത്തിന്റെ ഒരു വെക്റ്റർ സൃഷ്ടിക്കുക. >>> rolling_max((std::vector<long>({(long) 1, (long) 2, (long) 3, (long) 2, (long) 3, (long) 4, (long) 2}))) (std::vector<long>({(long) 1, (long) 2, (long) 3, (long) 3, (long) 3, (long) 3, (long) 4, (long) 4}))
std::vector<long> rolling_max(std::vector<long> numbers) {
","std::vector<long> rolling_max(std::vector<long> numbers) {
    std::vector<long> result;
    long max_so_far = LONG_MIN;

    for (long num : numbers) {
        max_so_far = std::max(max_so_far, num);
        result.push_back(max_so_far);
    }

    return result;
}","}
int main() {
    auto candidate = rolling_max;
    assert(candidate((std::vector<long>())) == (std::vector<long>()));
    assert(candidate((std::vector<long>({(long)1, (long)2, (long)3, (long)4}))) == (std::vector<long>({(long)1, (long)2, (long)3, (long)4})));
    assert(candidate((std::vector<long>({(long)4, (long)3, (long)2, (long)1}))) == (std::vector<long>({(long)4, (long)4, (long)4, (long)4})));
    assert(candidate((std::vector<long>({(long)3, (long)2, (long)3, (long)100, (long)3}))) == (std::vector<long>({(long)3, (long)3, (long)3, (long)100, (long)100})));
}
"
