task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,npi_Deva,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""यदि दिइएको संख्याहरूको सूचीमा, दिइएको थ्रेसहोल्ड भन्दा कुनै दुई नम्बरहरू एक अर्कासँग नजिक छन् भने जाँच गर्नुहोस्। उदाहरणः >>> has_close_elements (([1.0, 2.0, 3.0], 0.5) गलत >>> has_close_elements (([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) सही """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,npi_Deva,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""यो प्रकार्यको इनपुट एउटा स्ट्रिङ हो जसमा नेस्टेड कोष्ठकहरूको बहु समूहहरू छन्। तपाईँको लक्ष्य ती समूहहरूलाई अलग-अलग स्ट्रिङहरूमा अलग गर्नु र ती सूची फर्काउनु हो। अलग-अलग समूहहरू सन्तुलित छन् (प्रत्येक खुला कोष्ठक राम्ररी बन्द छ) र एक अर्का भित्र नेस्टेड छैनन्। इनपुट स्ट्रिङमा कुनै पनि खाली स्थानहरूलाई बेवास्ता गर्नुहोस्। उदाहरणः >>> separate_paren_groups'(()) (() (()))))))) ['() ', '(()) ', '((() ']""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,npi_Deva,python,"

def truncate_number(number: float) -> float:
    """"""सकारात्मक फ्लोटिंग प्वाइन्ट नम्बर दिइएको छ, यसलाई पूर्णांक भाग (दिइएको संख्या भन्दा ठूलो पूर्णांक) र दशमलव (बाँकी भाग सधैं १ भन्दा सानो) मा विघटन गर्न सकिन्छ। संख्याको दशमलव भाग फिर्ता गर्नुहोस्। उदाहरणः >>> truncate_number ((3.5) 0.5 """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,npi_Deva,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""तपाईँलाई बैंक खातामा जम्मा गर्ने र निकाल्ने कार्यहरूको सूची दिइएको छ जुन शून्य ब्यालेन्सबाट सुरु हुन्छ। तपाईँको कार्य भनेको कुनै पनि बिन्दुमा खाताको ब्यालेन्स शून्यभन्दा तल झर्छ भने पत्ता लगाउनु हो, र त्यस बिन्दुमा फंक्शनले True फर्काउनुपर्छ। अन्यथा यसले False फर्काउनुपर्छ। उदाहरणः >>> below_zero([1, 2, 3]) False >>> below_zero([1, 2, -4, 5]) True """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,npi_Deva,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""इनपुट नम्बरहरूको दिइएको सूचीको लागि, यस डाटासेटको औसतको वरिपरि औसत निरपेक्ष विचलन गणना गर्नुहोस्। औसत निरपेक्ष विचलन प्रत्येक तत्व र केन्द्रबिन्दु बीचको औसत निरपेक्ष भिन्नता हो (यस अवस्थामा औसत): MAD = औसत । x - x_mean । उदाहरणः >>> mean_absolute_deviation ([1.0, 2.0, 3.0, 4.0]) १.० """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,npi_Deva,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""इनपुट सूचीको प्रत्येक दुई लगातार तत्वहरू बीच एउटा नम्बर 'डिलिमिटर' घुसाउनुहोस् `numbers' >>> intersperse([], 4) [] >>> intersperse([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,npi_Deva,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""यो प्रकार्यको इनपुट एउटा स्ट्रिङ हो जुन अन्तरिक्षद्वारा अलग गरिएका कण्ठस्थ कण्ठस्थहरूको लागि बहु समूहहरूको प्रतिनिधित्व गर्दछ। प्रत्येक समूहको लागि, कण्ठस्थहरूको घोंसलेको सबैभन्दा गहिरो स्तर आउटपुट गर्नुहोस्। उदाहरणका लागि (() (()) को घोंसलेको अधिकतम दुई स्तरहरू छन् जबकि ((())) को तीन छ। >>> parse_nested_parens('((()) ((())) () ((()) ((()))) [2, 3, 1, 3] """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,npi_Deva,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""एउटा इनपुट सूचीमा दिइएको सबस्ट्रिंगको लागि मात्र फिल्टर गर्नुहोस् >>> filter_by_substring([], 'a') [] >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') ['abc', 'bacd', 'array'] """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,npi_Deva,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""पूर्णांकहरूको दिइएको सूचीको लागि, एक सूचीमा सबै पूर्णांकहरूको योग र एक उत्पाद समावेश भएको टपल फर्काउनुहोस्। खाली योग ० बराबर हुनुपर्दछ र खाली उत्पाद १ बराबर हुनुपर्दछ। >>> sum_product([]) (0, 1) >>> sum_product([1, 2, 3, 4]) (10, 24) ।""""""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,npi_Deva,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""पूर्णांकहरूको दिइएको सूचीबाट, अनुक्रममा दिइएको क्षण सम्म भेटिएको रोलिंग अधिकतम तत्वहरूको सूची उत्पन्न गर्नुहोस्। >>> रोलिंग_मैक्स (([१, २, ३, २, ३, ४, २]) [१, २, ३, ३, ४, ४] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
