task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,smo_Latn,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""Siaki pe i le lisi o numera ua tuuina mai, o so o se numera e lua e latalata atu i le tasi i le isi nai lo le tapulaa ua tuuina mai. faataitaiga: >>> ua_latalata_elements (([1.0, 2.0, 3.0], 0.5) sese >>> ua_latalata_elements (([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) moni """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,smo_Latn,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""Faʻaulu i lenei galuega tauave o se manoa o loʻo i ai le tele o kulupu o faʻamau faʻamau. O lau sini o le vavaeeseina o na kulupu i ni manoa eseese ma toe foʻi mai le lisi o na. O vaega eseese e paleni (o tapunia tapunia tapunia tapunia tapunia) ma e le faʻapipiʻi i totonu o le tasi le isi Faʻagalo soʻo se avanoa i le manoa ulufale. Faataitaiga: >>> separate_paren_groups' ((( ) (() (( ) ) ) ) ) ' [' (()) ', '(()) ']""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,smo_Latn,python,"

def truncate_number(number: float) -> float:
    """"""Tuuina atu se numera lelei o le numera o le numera, e mafai ona vaevaeina i le ma le vaega o le integer (tele integer laiti nai lo le numera tuuina atu) ma decimals (le vaega o totoe e laiti ifo nai lo le 1). Toe foi le vaega decimal o le numera. Faataitaiga: >>> truncate_number(3.5) 0.5 """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,smo_Latn,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""E tuuina atu ia te oe se lisi o tupe teu ma le talaina i tua gaoioiga i luga o se teugatupe i le faletupe e amata i le paleni o le zero. O lau galuega o le iloa pe afai i soo se taimi le paleni o le tala pau i lalo o le zero, ma i lena tulaga e tatau ona toe foi galuega tauave moni. ese e tatau ona toe foi sese. faataitaiga: >>> below_zero([1, 2, 3]) sese >>> below_zero([1, 2, -4, 5]) moni """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,smo_Latn,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""Mo se lisi o fuainumera o le sao, fuafua le Mean Absolute Deviation e tusa ai ma le uiga o lenei faʻamaumauga. O le Mean Absolute Deviation o le averesi o le eseesega i le va o elemene taʻitasi ma se nofoaga tutotonu (o lona uiga i lenei tulaga): MAD = averesi │ x - x_mean │ Faataitaiga: >>> mean_absolute_deviation │ [1.0, 2.0, 3.0, 4.0]) 1.0 """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,smo_Latn,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""Faʻaofi se numera 'delimeter' i le va o elemene sosoʻo e lua o le lisi o faʻamatalaga `numbers' >>> intersperse([], 4) [] >>> intersperse([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,smo_Latn,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""O le sao i lenei galuega tauave o se manoa sui vaega tele mo puipui nested tuueseeseina e avanoa. Mo vaega taitasi, galuega faatino le tulaga loloto o nesting o puipui. f.t.t. (() (()) e maualuga lua tulaga o nesting ao ((())) e tolu. >>> parse_nested_parens (('((()) ((())) (((()) (((()) [2, 3, 1, 3] """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,smo_Latn,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""Faamama se sao lisi o manoa na o mo i latou o loo i ai tuuina substring >>> filter_by_substring([], 'a') [] >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') ['abc', 'bacd', 'array'] """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,smo_Latn,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""Mo se lisi o tuuina mai o integers, toe foi se tuple aofia ai o se aofaiga ma se oloa o le integers uma i se lisi. e tatau ona tutusa le aofaiga gaogao e 0 ma e tatau ona tutusa le oloa gaogao e 1. >>> sum_product([]) (0, 1) >>> sum_product([1, 2, 3, 4]) (10, 24) """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,smo_Latn,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""Mai se lisi o integer, faatupuina se lisi o le faataamilo elemene aupito maualuga maua seia oo i le taimi na tuuina mai i le faasologa. >>> rolling_max (([1, 2, 3, 2, 3, 4, 2]) [1, 2, 3, 3, 3, 4, 4] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
