task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,ydd_Hebr,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""טשעק אויב אין געגעבן רשימה פון נומערן, זענען קיין צוויי נומערן נעענטער צו יעדער אנדערע ווי געגעבן טהרעשאָלד. בייַשפּיל: >>> האט_קליוז_עלעמענטן (([1.0, 2.0, 3.0], 0.5) פאַלש >>> האט_קליוז_עלעמענטן (([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) אמת """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,ydd_Hebr,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""יפּוט צו דעם פונקציע איז אַ שטריקל קאַנטיינד קייפל גרופּעס פון נעסטעד פּאַראַנטהעזעס. דיין ציל איז צו צעשיידט די גרופּע אין באַזונדער סטרינגס און צוריקקומען די רשימה פון יענע. באַזונדער גרופּעס זענען באַלאַנסט (יעדע עפענען בראַקעס איז ריכטיק פארמאכט) און ניט נעסטעד ין יעדער אנדערע איגנאָרירן קיין ספּייסאַז אין די ינפּוט שטריקל. בייַשפּיל: >>> separate_paren_groups'(( ) (() (( ) ) ) ) '['() ', '(()) ', '((()) ']""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,ydd_Hebr,python,"

def truncate_number(number: float) -> float:
    """"""געגעבן אַ positive פלאָוטינג פונט נומער, עס קענען זיין דיקאַמפּאָוזד אין און ינטאַדזשער טייל (גרעסטער ינטאַדזשער קלענערער ווי געגעבן נומער) און דעצימאַלס (לעפט איבער טייל שטענדיק קלענערער ווי 1). צוריקקומען די דעצימאַל טייל פון די נומער. בייַשפּיל: >>> טרונקאַייט_נומער ((3.5) 0.5 """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,ydd_Hebr,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""איר זענט געגעבן אַ רשימה פון אַוועקלייגן און ווידדראָאַל אַפּעריישאַנז אויף אַ באַנק חשבון אַז הייבט מיט נול וואָג. דיין אַרבעט איז צו דעטעקט אויב אין קיין פונט די וואָג פון חשבון פאלס אונטער נול, און אין אַז פונט פונקציע זאָל צוריקקומען אמת. אַנדערש עס זאָל צוריקקומען פאַלש. בייַשפּיל: >>> אונטער_נול (([1, 2, 3]) פאַלש >>> אונטער_נול (([1, 2, -4, 5]) אמת """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,ydd_Hebr,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""פֿאַר אַ געגעבן רשימה פון ינפּוט נומערן, רעכענען מיטל אַבסאָלוט דעוויאַישאַן אַרום די מיטל פון דעם דאַטאַסעט. מיטל אַבסאָלוט דעוויאַישאַן איז די דורכשניטלעך אַבסאָלוט חילוק צווישן יעדער עלעמענט און אַ צענטערפּונקט (מאָס אין דעם פאַל): MAD = דורכשניטלעך. x - x_מעאַן. בייַשפּיל: >>> mean_absolute_deviation ([1.0, 2.0, 3.0, 4.0]) 1.0 """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,ydd_Hebr,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""אַרייַנלייגן אַ נומער 'דילימעטער' צווישן יעדער צוויי קאָנסעקוטיווע עלעמענטן פון ינפּוט רשימה `numbers' >>> ינטערספּערסע([], 4) [] >>> ינטערספּערסע([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,ydd_Hebr,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""אין דעם פונקציע איז א סטרינג וואס רעפרעזענטירט מערערע גרופעס פאר נעסטעד קארענטעז אפגעשיידט דורך ספעיסעס. פאר יעדע פון די גרופעס, לייגט ארויס די טיפעסטע לעוועל פון נעסטעד קארענטעז. למשל (() (()) האט מאקסימום צוויי לעוועלס פון נעסטעד, בשעת ((())) האט דריי. >>> parse_nested_parens (('((()) ((())) () (((()) [2, 3, 1, 3] """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,ydd_Hebr,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""פילטער אַ ינפּוט רשימה פון סטרינגס בלויז פֿאַר די וואָס אַנטהאַלטן געגעבן סאַבסטררינג >>> filter_by_substring([], 'אַ') [] >>> filter_by_substring(['אַבק', 'באַקד', 'קדע', 'אַררייַ'], 'אַ') ['אַבק', 'באַקד', 'אַררייַ'] """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,ydd_Hebr,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""פֿאַר אַ געגעבן רשימה פון ינטיידזשערז, צוריקקומען אַ טופּל קאַנסיסטינג פון אַ סומע און אַ פּראָדוקט פון אַלע די ינטיידזשערז אין אַ רשימה. ליידיק סומע זאָל זיין גלייַך צו 0 און ליידיק פּראָדוקט זאָל זיין גלייַך צו 1. >>> סומע_פּראָדוקט (([]) (0, 1) >>> סומע_פּראָדוקט (([1, 2, 3, 4]) (10, 24) """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,ydd_Hebr,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""פֿון אַ געגעבן רשימה פון ינטיידזשערז, דזשענערייט אַ רשימה פון ראָולינג מאַקסימום עלעמענט געפֿונען ביז געגעבן מאָמענט אין די סיקוואַנס. >>> ראָולינג_מאַקס (([1, 2, 3, 2, 3, 4, 2]) [1, 2, 3, 3, 3, 4, 4] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
