task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,heb_Hebr,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""בדוק אם ברשימה נתונה של מספרים, יש שני מספרים קרובים זה לזה מאשר סף נתון. דוגמה: >>> has_close_elements (([1.0, 2.0, 3.0], 0.5) False >>> has_close_elements (([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) True """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,heb_Hebr,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""הכניסה לתפקוד זה היא מחרוזת המכילה קבוצות מרובות של קרניקים מונחים. המטרה שלך היא להפריד את הקבוצות הללו לשרשראות נפרדות ולהחזיר את רשימתן. קבוצות נפרדות מאוזנות (כל קרן פתוחה סגורה כראוי) ולא מונחות בתוך אחת לשנייה התעלמו מכל חללים בחוזה הכניסה. דוגמה: >>> separate_paren_groups'(( ) (() (( ) ) ) ) ) ) ['() ', '(()) ', '((()) ']""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,heb_Hebr,python,"

def truncate_number(number: float) -> float:
    """"""ניתן לפרק אותו לחלק של מספר שלם (הספר שלם הגדול ביותר קטן יותר מהספר נתון) ולחלק של מספרים עשרוניים (החלק הנותר תמיד קטן יותר מ-1). החזר את החלק העשירי של המספר. דוגמה: >>> truncate_number ((3.5) 0.5 """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,heb_Hebr,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""אתה מקבל רשימה של פעולות הפקדה והוצאת כספים בחשבון בנק שמתחילים עם מאזן אפס. המשימה שלך היא לזהות אם בשלב כלשהו יתרת החשבון נופלת מתחת לאפס, ובנקודה זו פונקציה צריכה להחזיר True. אחרת היא צריכה להחזיר False. דוגמה: >>> below_zero([1, 2, 3]) False >>> below_zero([1, 2, -4, 5]) True """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,heb_Hebr,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""עבור רשימה נתונה של מספרים, לחשב את הסטייה המוחלטת הממוצעת סביב ממוצע של קבוצת הנתונים הזו. הסטייה המוחלטת הממוצעת היא ההבדל המוחלט הממוצע בין כל אלמנט לבין נקודת מרכז (ממוצע במקרה זה: MAD = ממוצע. x - x_ממוצע. דוגמה: >>> mean_absolute_deviation ([1.0, 2.0, 3.0, 4.0]) 1.0 """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,heb_Hebr,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""הוסף מספר ""הגבול"" בין כל שני אלמנטים רצופים של רשימת הקלט `numbers' >>> intersperse([], 4) [] >>> intersperse([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,heb_Hebr,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""הכניסה לתפקוד זה היא מחרוזת המייצגת קבוצות מרובות עבור קרניקים מונחים בנערות המופרדות על ידי חללים. עבור כל קבוצה, הוציאה את הרמה העמוקה ביותר של קינון של קרניקים. לדוגמה, (() (()) יש מקסימום שתי רמות של קינון בעוד ((())) יש שלוש. >>> parse_nested_parens (('((()) ((())) () (((()) ((((()) [2, 3, 1, 3] """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,heb_Hebr,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""מסנן רשימת קווים של קווים רק עבור אלה המכילים קו משנה נתון >>> filter_by_substring([], 'a') [] >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') ['abc', 'bacd', 'array'] """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,heb_Hebr,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""עבור רשימה נתונה של מספרים שלמים, החזר טופל המורכב מסכום ומוצר של כל המספרים שלמים ברשימה. סכום ריק צריך להיות שווה ל 0 ומוצר ריק צריך להיות שווה ל 1. >>> sum_product([]) (0, 1) >>> sum_product([1, 2, 3, 4]) (10, 24) """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,heb_Hebr,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""מתוך רשימה נתונה של מספרים שלמים, ליצור רשימה של רולינג מרבית האלמנטים שנמצאו עד לרגע נתון ברצף. >>> rolling_max (([1, 2, 3, 2, 3, 4, 2]) [1, 2, 3, 3, 3, 4, 4] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
