task_id,nl,pl,prompt,canonical_solutions,test
HumanEval/0,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఇచ్చిన సంఖ్యల వెక్టర్లో, ఇచ్చిన పరిమితి కంటే రెండు సంఖ్యలు ఒకదానికొకటి దగ్గరగా ఉన్నాయా అని తనిఖీ చేయండి. >>> has_close_elements{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}{}}{}{}{}}{}{}{}{}}{}{}}{}}{}{}}{}}{}}{}}{}}{}}{}}{}}{}}}{}}{}}}{}}{}}{}}}}{}}{}}}{}}}{}}}{}}{}}{}}}{}}}}{}}}{}}}{}}}}{}}}{}}}}}{}}}}{}}}{}}}}{}}}}{}}}}}{}}}}}{}}}}{}}}{}}}}}}{}}}}}{}}}}}{}}}}}}{}}}}}{}}}}{}}}}}}}{}}{}}}}}}}{}}}{}}}}}{}}}{}}}}}}{}}}}}}{}}}}{}}}{}}}}{}}}}}}{}}}}}}{}}}{}}}}}{}}}}{}}}}}}{}}}}
bool has_close_elements(std::vector<float> numbers, float threshold) {
","bool has_close_elements(std::vector<float> numbers, float threshold) {
    std::sort(numbers.begin(), numbers.end());  // Sort the numbers in ascending order
    for (size_t i = 1; i < numbers.size(); i++) {
        if (std::abs(numbers[i] - numbers[i - 1]) < threshold) {
            return true;
        }
    }
    return false;
}","}
int main() {
    auto candidate = has_close_elements;
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.9f, (float)4.0f, (float)5.0f, (float)2.2f})), (0.3f)) == (true));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.9f, (float)4.0f, (float)5.0f, (float)2.2f})), (0.05f)) == (false));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)5.9f, (float)4.0f, (float)5.0f})), (0.95f)) == (true));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)5.9f, (float)4.0f, (float)5.0f})), (0.8f)) == (false));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.0f, (float)4.0f, (float)5.0f, (float)2.0f})), (0.1f)) == (true));
    assert(candidate((std::vector<float>({(float)1.1f, (float)2.2f, (float)3.1f, (float)4.1f, (float)5.1f})), (1.0f)) == (true));
    assert(candidate((std::vector<float>({(float)1.1f, (float)2.2f, (float)3.1f, (float)4.1f, (float)5.1f})), (0.5f)) == (false));
}
"
HumanEval/1,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఈ ఫంక్షన్కు ఇన్పుట్ అనేది గూడులో ఉన్న కుండలీకరణాల యొక్క బహుళ సమూహాలను కలిగి ఉన్న స్ట్రింగ్. మీ లక్ష్యం ఆ సమూహాన్ని ప్రత్యేక స్ట్రింగ్లుగా వేరు చేయడం మరియు వాటి వెక్టర్ను తిరిగి ఇవ్వడం. ప్రత్యేక సమూహాలు సమతుల్యంగా ఉంటాయి (ప్రతి ఓపెన్ బ్రాకెట్ సరిగ్గా మూసివేయబడుతుంది) మరియు ఒకదానికొకటి గూడులో లేవు ఇన్పుట్ స్ట్రింగ్లోని ఏదైనా ఖాళీలను విస్మరించండి. >>> separate_paren_groups (((""( ) (() (()))))))) (std::vector<std::string> ((({(std::string) "")"", ((((())"", (std::string) ""(((())))))
std::vector<std::string> separate_paren_groups(std::string paren_string) {
","std::vector<std::string> separate_paren_groups(std::string paren_string) {
    std::vector<std::string> groups;
    std::string current_group;
    int balance = 0;

    for (char ch : paren_string) {
        if (ch == ' ') continue;  // Ignore spaces

        current_group += ch;
        if (ch == '(') {
            balance++;
        } else if (ch == ')') {
            balance--;
            if (balance == 0) {  // Found a balanced group
                groups.push_back(current_group);
                current_group.clear();
            }
        }
    }

    return groups;
}","}
int main() {
    auto candidate = separate_paren_groups;
    assert(candidate((""(()()) ((())) () ((())()())"")) == (std::vector<std::string>({(std::string)""(()())"", (std::string)""((()))"", (std::string)""()"", (std::string)""((())()())""})));
    assert(candidate((""() (()) ((())) (((())))"")) == (std::vector<std::string>({(std::string)""()"", (std::string)""(())"", (std::string)""((()))"", (std::string)""(((())))""})));
    assert(candidate((""(()(())((())))"")) == (std::vector<std::string>({(std::string)""(()(())((())))""})));
    assert(candidate((""( ) (( )) (( )( ))"")) == (std::vector<std::string>({(std::string)""()"", (std::string)""(())"", (std::string)""(()())""})));
}
"
HumanEval/2,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// సానుకూల ఫ్లోటింగ్ పాయింట్ సంఖ్య ఇచ్చినట్లయితే, దానిని పూర్ణాంక భాగంగా (ఇచ్చిన సంఖ్య కంటే పెద్ద పూర్ణాంకము చిన్నది) మరియు దశాంశాలుగా (ఎడమవైపు భాగం ఎల్లప్పుడూ 1 కంటే చిన్నది) విభజించవచ్చు. సంఖ్య యొక్క దశాంశ భాగాన్ని తిరిగి ఇవ్వండి. >>> truncate_number((3.5f)) (0.5f)
float truncate_number(float number) {
","float truncate_number(float number) {
    return number - std::floor(number);
}","}
int main() {
    auto candidate = truncate_number;
    assert(candidate((3.5f)) == (0.5f));
    assert(candidate((1.25f)) == (0.25f));
    assert(candidate((123.0f)) == (0.0f));
}
"
HumanEval/3,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// మీకు ఒక బ్యాంక్ ఖాతాలో డిపాజిట్ మరియు ఉపసంహరణ కార్యకలాపాల వెక్టర్ ఇవ్వబడుతుంది, ఇది సున్నా బ్యాలెన్స్తో మొదలవుతుంది. మీ పని ఏ సమయంలోనైనా ఖాతా బ్యాలెన్స్ సున్నా కంటే తక్కువగా ఉంటే గుర్తించడం, మరియు ఆ సమయంలో ఫంక్షన్ నిజమైనదిగా తిరిగి రావాలి. లేకపోతే అది తప్పుగా తిరిగి రావాలి. >>> below_zero(((std::vector<long>({long) 1, (long) 2, (long) 3}))) (తప్పుడు) >>> below_zero((std::vector<long>({long) 1, (long) 2, (long) -4, (long) 5}))) (నిజమైన)
bool below_zero(std::vector<long> operations) {
","bool below_zero(std::vector<long> operations) {
    long balance = 0;
    for (long op : operations) {
        balance += op;
        if (balance < 0) {
            return true;
        }
    }
    return false;
}","}
int main() {
    auto candidate = below_zero;
    assert(candidate((std::vector<long>())) == (false));
    assert(candidate((std::vector<long>({(long)1, (long)2, (long)-3, (long)1, (long)2, (long)-3}))) == (false));
    assert(candidate((std::vector<long>({(long)1, (long)2, (long)-4, (long)5, (long)6}))) == (true));
    assert(candidate((std::vector<long>({(long)1, (long)-1, (long)2, (long)-2, (long)5, (long)-5, (long)4, (long)-4}))) == (false));
    assert(candidate((std::vector<long>({(long)1, (long)-1, (long)2, (long)-2, (long)5, (long)-5, (long)4, (long)-5}))) == (true));
    assert(candidate((std::vector<long>({(long)1, (long)-2, (long)2, (long)-2, (long)5, (long)-5, (long)4, (long)-4}))) == (true));
}
"
HumanEval/4,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఇన్పుట్ సంఖ్యల యొక్క ఇచ్చిన వెక్టర్ కోసం, ఈ డేటాసెట్ యొక్క సగటు చుట్టూ సగటు సంపూర్ణ విచలనాన్ని లెక్కించండి. సగటు సంపూర్ణ విచలనం ప్రతి మూలకం మరియు సెంటర్ పాయింట్ (ఈ సందర్భంలో సగటు) మధ్య సగటు సంపూర్ణ వ్యత్యాసంః MAD = █ x - x_mean █ >>> mean_absolute_deviation ██ std::vector<float> ██ (float) 1.0f, (float) 2.0f, (float) 3.0f, (float) 4.0f)) █ (1.0f)
float mean_absolute_deviation(std::vector<float> numbers) {
","float mean_absolute_deviation(std::vector<float> numbers) {
    float mean = std::accumulate(numbers.begin(), numbers.end(), 0.0f) / numbers.size();
    float mad = std::accumulate(numbers.begin(), numbers.end(), 0.0f, 
                                [mean](float sum, float x) { return sum + std::abs(x - mean); }) 
                / numbers.size();
    return mad;
}","}
int main() {
    auto candidate = mean_absolute_deviation;
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f}))) == (0.5f));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.0f, (float)4.0f}))) == (1.0f));
    assert(candidate((std::vector<float>({(float)1.0f, (float)2.0f, (float)3.0f, (float)4.0f, (float)5.0f}))) == (1.2f));
}
"
HumanEval/5,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఇన్పుట్ వెక్టర్ యొక్క ప్రతి రెండు వరుస అంశాల మధ్య ఒక సంఖ్య 'డిలిమీటర్'ను చొప్పించండి `numbers' >>> intersperse((std::vector<long>()), (4)) (std::vector<long>()) >>> intersperse((std::vector<long>({long) 1, (long) 2, (long) 3})), (4)) (std::vector<long>({long) 1, (long) 4, (long) 2, (long) 4, (long) 3}))
std::vector<long> intersperse(std::vector<long> numbers, long delimeter) {
","std::vector<long> intersperse(std::vector<long> numbers, long delimeter) {
    if (numbers.empty()) return numbers;

    std::vector<long> result;
    for (size_t i = 0; i < numbers.size(); i++) {
        result.push_back(numbers[i]);
        if (i < numbers.size() - 1) {
            result.push_back(delimeter);
        }
    }
    return result;
}","}
int main() {
    auto candidate = intersperse;
    assert(candidate((std::vector<long>()), (7)) == (std::vector<long>()));
    assert(candidate((std::vector<long>({(long)5, (long)6, (long)3, (long)2})), (8)) == (std::vector<long>({(long)5, (long)8, (long)6, (long)8, (long)3, (long)8, (long)2})));
    assert(candidate((std::vector<long>({(long)2, (long)2, (long)2})), (2)) == (std::vector<long>({(long)2, (long)2, (long)2, (long)2, (long)2})));
}
"
HumanEval/6,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఈ ఫంక్షన్కు ఇన్పుట్ అనేది స్థలాల ద్వారా వేరు చేయబడిన గూడు కుండలీకరణాల కోసం బహుళ సమూహాలను సూచించే స్ట్రింగ్. ప్రతి సమూహానికి, కుండలీకరణాల యొక్క లోతైన గూడు స్థాయిని అవుట్పుట్ చేయండి. ఉదాహరణకు (() (()) గరిష్టంగా రెండు స్థాయిల గూడును కలిగి ఉంటుంది, అయితే ((())) మూడు. >>> parse_nested_parens (((""((()) ((())) () ((()))))))) (std::vector<long>({(long) 2, (long) 3, (long) 1, (long) 3}))
std::vector<long> parse_nested_parens(std::string paren_string) {
","std::vector<long> parse_nested_parens(std::string paren_string) {
    std::vector<long> depths;
    long current_depth = 0, max_depth = 0;

    for (char ch : paren_string) {
        if (ch == ' ') {
            if (max_depth > 0) {
                depths.push_back(max_depth);
                max_depth = 0;
            }
            current_depth = 0;
        } else if (ch == '(') {
            current_depth++;
            max_depth = std::max(max_depth, current_depth);
        } else if (ch == ')') {
            current_depth--;
        }
    }

    if (max_depth > 0) {
        depths.push_back(max_depth);
    }

    return depths;
}","}
int main() {
    auto candidate = parse_nested_parens;
    assert(candidate((""(()()) ((())) () ((())()())"")) == (std::vector<long>({(long)2, (long)3, (long)1, (long)3})));
    assert(candidate((""() (()) ((())) (((())))"")) == (std::vector<long>({(long)1, (long)2, (long)3, (long)4})));
    assert(candidate((""(()(())((())))"")) == (std::vector<long>({(long)4})));
}
"
HumanEval/7,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఇచ్చిన సబ్ స్ట్రింగ్ను కలిగి ఉన్న స్ట్రింగ్ల యొక్క ఇన్పుట్ వెక్టర్ను మాత్రమే ఫిల్టర్ చేయండి >>> filter_by_substring((std::vector<std::string>()), (""a"")) (std::vector<std::string>()) >>> filter_by_substring((((std::vector<std::string>({(std::string) ""abc"", (std::string) ""bacd"", (std::string) ""cde"", (std::string) ""array""})), (""a"") (std::vector<std::string>(({(std::string) abc"", (std::string) ""bacd"", (std::string) ""array""}))
std::vector<std::string> filter_by_substring(std::vector<std::string> strings, std::string substring) {
","std::vector<std::string> filter_by_substring(std::vector<std::string> strings, std::string substring) {
    std::vector<std::string> result;
    for (const auto& str : strings) {
        if (str.find(substring) != std::string::npos) {
            result.push_back(str);
        }
    }
    return result;
}","}
int main() {
    auto candidate = filter_by_substring;
    assert(candidate((std::vector<std::string>()), (""john"")) == (std::vector<std::string>()));
    assert(candidate((std::vector<std::string>({(std::string)""xxx"", (std::string)""asd"", (std::string)""xxy"", (std::string)""john doe"", (std::string)""xxxAAA"", (std::string)""xxx""})), (""xxx"")) == (std::vector<std::string>({(std::string)""xxx"", (std::string)""xxxAAA"", (std::string)""xxx""})));
    assert(candidate((std::vector<std::string>({(std::string)""xxx"", (std::string)""asd"", (std::string)""aaaxxy"", (std::string)""john doe"", (std::string)""xxxAAA"", (std::string)""xxx""})), (""xx"")) == (std::vector<std::string>({(std::string)""xxx"", (std::string)""aaaxxy"", (std::string)""xxxAAA"", (std::string)""xxx""})));
    assert(candidate((std::vector<std::string>({(std::string)""grunt"", (std::string)""trumpet"", (std::string)""prune"", (std::string)""gruesome""})), (""run"")) == (std::vector<std::string>({(std::string)""grunt"", (std::string)""prune""})));
}
"
HumanEval/8,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఇచ్చిన పూర్ణాంకాల వెక్టర్ కోసం, వెక్టర్లోని అన్ని పూర్ణాంకాల యొక్క మొత్తం మరియు ఉత్పత్తితో కూడిన టపుల్ను తిరిగి ఇవ్వండి. ఖాళీ మొత్తం 0 కు సమానంగా ఉండాలి మరియు ఖాళీ ఉత్పత్తి 1 కి సమానంగా ఉండాలి. >>> sum_product (((std::vector<long> ((()) (std::make_tuple ((0, 1)) >>> sum_product (((std::vector<long> (((long) 1, (long) 2, (long) 3, (long) 4))))) (std::make_tuple ((10, 24))
std::tuple<long, long> sum_product(std::vector<long> numbers) {
","std::tuple<long, long> sum_product(std::vector<long> numbers) {
    long sum = std::accumulate(numbers.begin(), numbers.end(), 0L);
    long product = std::accumulate(numbers.begin(), numbers.end(), 1L, std::multiplies<long>());
    return std::make_tuple(sum, product);
}","}
int main() {
    auto candidate = sum_product;
    assert(candidate((std::vector<long>())) == (std::make_tuple(0, 1)));
    assert(candidate((std::vector<long>({(long)1, (long)1, (long)1}))) == (std::make_tuple(3, 1)));
    assert(candidate((std::vector<long>({(long)100, (long)0}))) == (std::make_tuple(100, 0)));
    assert(candidate((std::vector<long>({(long)3, (long)5, (long)7}))) == (std::make_tuple(15, 105)));
    assert(candidate((std::vector<long>({(long)10}))) == (std::make_tuple(10, 10)));
}
"
HumanEval/9,tel_Telu,cpp,"#include<assert.h>
#include<bits/stdc++.h>
// ఇచ్చిన పూర్ణాంకాల వెక్టర్ నుండి, క్రమంలో ఇచ్చిన క్షణం వరకు కనుగొనబడిన రోలింగ్ గరిష్ట మూలకం యొక్క వెక్టర్ను ఉత్పత్తి చేయండి. >>> rolling_max((std::vector<long>({(long) 1, (long) 2, (long) 3, (long) 2, (long) 3, (long) 4, (long) 2}))) (std::vector<long>({(long) 1, (long) 2, (long) 3, (long) 3, (long) 3, (long) 3, (long) 4, (long) 4}))
std::vector<long> rolling_max(std::vector<long> numbers) {
","std::vector<long> rolling_max(std::vector<long> numbers) {
    std::vector<long> result;
    long max_so_far = LONG_MIN;

    for (long num : numbers) {
        max_so_far = std::max(max_so_far, num);
        result.push_back(max_so_far);
    }

    return result;
}","}
int main() {
    auto candidate = rolling_max;
    assert(candidate((std::vector<long>())) == (std::vector<long>()));
    assert(candidate((std::vector<long>({(long)1, (long)2, (long)3, (long)4}))) == (std::vector<long>({(long)1, (long)2, (long)3, (long)4})));
    assert(candidate((std::vector<long>({(long)4, (long)3, (long)2, (long)1}))) == (std::vector<long>({(long)4, (long)4, (long)4, (long)4})));
    assert(candidate((std::vector<long>({(long)3, (long)2, (long)3, (long)100, (long)3}))) == (std::vector<long>({(long)3, (long)3, (long)3, (long)100, (long)100})));
}
"
