task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,kor_Hang,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""주어진 숫자 목록에서 주어진 임계값보다 서로 가까운 두 숫자가 있는지 확인합니다. 예: >>> has_close_elements (([1.0, 2.0, 3.0], 0.5) False >>> has_close_elements (([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) True """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,kor_Hang,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""이 함수의 입력은 둥글게 된 괄호의 여러 그룹을 포함하는 문자열입니다. 목표는 그 그룹을 별도의 문자열로 분리하고 그 목록을 반환하는 것입니다. 별도의 그룹은 균형 잡힌 (각 오픈 브레이크가 적절히 닫힌) 이며 서로 둥글지 않습니다. 입력 문자열의 모든 공백을 무시합니다. 예: >>> separate_paren_groups'(( ) (() (()))))) ['() ', '(()) ', '(() ']""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,kor_Hang,python,"

def truncate_number(number: float) -> float:
    """"""양수 부동소수점 숫자를 주어, 정수 부분 (주기된 숫자보다 작은 최대 정수) 과 소수점 (항상 1보다 작은 나머지 부분) 으로 분해할 수 있다. 숫자의 소수점을 반환한다. 예: >>> truncate_number(3.5) 0.5 """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,kor_Hang,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""0 잔액으로 시작하는 은행 계좌의 입금 및 인출 작업 목록이 주어집니다. 귀하의 임무는 계정 잔액이 0 이하로 떨어지는 경우를 감지하는 것이며, 그 시점에서 함수가 True를 반환해야 합니다. 그렇지 않으면 False를 반환해야 합니다. 예: >>> below_zero([1, 2, 3]) False >>> below_zero([1, 2, -4, 5]) True """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,kor_Hang,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""입력 숫자의 주어진 목록에 대해, 이 데이터 세트의 평균을 중심으로 평균 절대 오차를 계산한다. 평균 절대 오차는 각 요소와 중심점 사이의 평균 절대 차이 (이 경우의 평균): MAD = 평균  x - x_mean  예: >>> mean_absolute_deviation ([1.0, 2.0, 3.0, 4.0]) 1.0 """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,kor_Hang,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""입력 목록의 2개의 연속적인 요소들 사이에 '분계' 숫자를 삽입합니다. `numbers' >>> intersperse([], 4) [] >>> intersperse([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,kor_Hang,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""이 함수의 입력은 공간으로 분리된 둥글게 된 괄호를 위한 여러 그룹을 나타내는 문자열입니다. 각 그룹에 대해 둥글게 된 괄호의 가장 깊은 레벨을 출력하십시오. 예를 들어 (() (()) 는 최대 두 개의 둥글게 된 레벨을 가지고 있으며 ((())) 는 세 가지입니다. >>> parse_nested_parens('((()) ((())) () ((()) ((()) [2, 3, 1, 3]""""""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,kor_Hang,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""입력된 문자열 목록에서 주어진 하위 문자열을 포함하고 있는 문자열을 필터링합니다. >>> filter_by_substring([], 'a') [] >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') ['abc', 'bacd', 'array']""""""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,kor_Hang,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""주어진 정수 목록에 대해, 목록의 모든 정수의 합과 곱으로 구성된 튜플을 반환합니다. 빈 합은 0과 같아야 하며, 빈 곱은 1과 같아야 합니다. >>> sum_product([]) (0, 1) >>> sum_product([1, 2, 3, 4]) (10, 24)""""""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,kor_Hang,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""주어진 정수 목록에서, 순서에서 주어진 순간까지 발견된 롤링 최대 요소 목록을 생성합니다. >>> rolling_max (([1, 2, 3, 2, 3, 4, 2]) [1, 2, 3, 3, 3, 4, 4] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
