task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,tha_Thai,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""ตรวจสอบว่าในรายการจํานวนที่ให้ไว้ มีจํานวนใด ๆ ที่ใกล้เคียงกันมากกว่าขอบที่ให้ไว้ ตัวอย่าง: >>> has_close_elements (([1.0, 2.0, 3.0], 0.5) False >>> has_close_elements (([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) True """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,tha_Thai,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""การเข้าของฟังก์ชันนี้คือ สตริงที่มีกลุ่มหลายกลุ่มของลูกกรงกิ่งที่อยู่ในรัง คุณตั้งเป้าที่จะแยกกลุ่มเหล่านั้นออกเป็นสตริงที่แยกกันและคืนรายการของกลุ่มเหล่านั้น กลุ่มที่แยกกันมีสมดุล (แต่ละลูกกรงกิ่งที่เปิดถูกปิดอย่างถูกต้อง) และไม่อยู่ในรังในตัวอื่นๆ ละเลยช่องว่างใด ๆ ในสตริงการเข้า ตัวอย่าง: >>> separate_paren_groups' ((( ) (() (( ) ) ) ) ) ' ' ' ' (') ', ' (') ', ' (') '""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,tha_Thai,python,"

def truncate_number(number: float) -> float:
    """"""ให้จํานวนจุดลอยบวก, มันสามารถแยกออกเป็น ส่วนทั้งตัว (จํานวนทั้งตัวที่ใหญ่ที่สุดน้อยกว่าจํานวนที่ให้) และส่วนทศนิยม (ส่วนที่เหลือเสมอน้อยกว่า 1) ยกคืนส่วนทศนิยมของจํานวน ตัวอย่าง: >>> truncate_number ((3.5) 0.5 """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,tha_Thai,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""คุณได้รับรายการการฝากและถอนเงินในบัญชีธนาคารที่เริ่มต้นด้วยสมดุลศูนย์. งานของคุณคือการตรวจจับว่าในจุดใดที่สมดุลบัญชีลดลงต่ํากว่าศูนย์ และในจุดนั้นฟังก์ชันควรคืน True. ถ้าไม่ควรคืน False. ตัวอย่าง: >>> below_zero([1, 2, 3]) False >>> below_zero([1, 2, -4, 5]) True """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,tha_Thai,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""สําหรับรายการข้อมูลข้อมูลที่ได้รับมา, คํานวณ Mean Absolute Deviation ราวๆค่าเฉลี่ยของชุดข้อมูลนี้ Mean Absolute Deviation คือค่าเฉลี่ยของความแตกต่างเฉลี่ยระหว่างแต่ละองค์ประกอบกับจุดศูนย์กลาง (ค่าเฉลี่ยในกรณีนี้): MAD = average. x - x_mean. ตัวอย่าง: >>> mean_absolute_deviation (([1.0, 2.0, 3.0, 4.0]) 1.0 """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,tha_Thai,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""เพิ่มเลข ""ขอบเขต"" ระหว่างแต่ละ 2 ตัวประกอบติดต่อกันของรายการข้อมูลเข้า `numbers' >>> intersperse([], 4) [] >>> intersperse([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,tha_Thai,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""การเข้าของฟังก์ชันนี้คือ สตริงที่แสดงเป็นกลุ่มหลายกลุ่มสําหรับลูกเกสรที่วางกองกัน โดยแยกด้วยช่องว่าง สําหรับกลุ่มแต่ละกลุ่ม ออกระดับที่ลึกที่สุดของลูกเกสร เช่น (() (()) มีระดับการวางกองสูงสุด 2 ระดับ ในขณะที่ ((())) มี 3 ระดับ >>> parse_nested_parens('((()) ((())) () (((()) (((()) [2, 3, 1, 3] """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,tha_Thai,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""การกรองรายการการเข้าของสายพันธุ์สําหรับที่บรรจุสายพันธุ์รองที่ได้รับการให้ >>> filter_by_substring([], 'a') [] >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') ['abc', 'bacd', 'array'] """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,tha_Thai,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""สําหรับรายการจํานวนเต็มที่ให้มา ให้ค่า tuple ประกอบด้วยผลบวกและผลคูณของจํานวนเต็มทั้งหมดในรายการ ผลบวกว่างควรเท่ากับ 0 และผลคูณว่างควรเท่ากับ 1. >>> sum_product (([]) (0, 1) >>> sum_product (([1, 2, 3, 4]) (10, 24) """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,tha_Thai,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""จากรายการจํานวนเต็มที่ให้ไว้, สร้างรายการขององค์ประกอบสูงสุดที่พบจนถึงช่วงเวลาที่ให้มาในลําดับ. >>> rolling_max (([1, 2, 3, 2, 3, 4, 2]) [1, 2, 3, 3, 3, 4, 4] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
