task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,bho_Deva,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""जाँच करीं कि संख्या के दिहल गइल सूची में, का कौनो दूगो संख्या दिहल गइल सीमा के तुलना में एक दुसरा के करीब बा. उदाहरणः >>> has_close_elements (([1.0, 2.0, 3.0], 0.5) False >>> has_close_elements (([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3) True """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,bho_Deva,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""ई फलन में इनपुट एगो स्ट्रिंग बा जेमे नेस्टेड कोष्ठक के कईगो समूह होला. रउआ के लक्ष्य उ समूह के अलग-अलग स्ट्रिंग में अलग करल बा आउर उ सब के सूची लौटावल बा. अलग-अलग समूह संतुलित होला (हर खुलल कोष्ठक ठीक से बंद होला) आउर एक दूसरे के भीतर नेस्टेड ना होला. इनपुट स्ट्रिंग में कौनो भी अंतराल के अनदेखा करीं. उदाहरण: >>> separate_paren_groups'(( ) (() (( ) ) ) ) ) ' ['() ', '(()) ', '((()) ']""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,bho_Deva,python,"

def truncate_number(number: float) -> float:
    """"""एगो सकारात्मक फ्लोटिंग पॉइंट संख्या के देख के, एकरा के पूर्णांक भाग (सबसे बड़ पूर्णांक दिहल गइल संख्या से छोट) आउर दशमलव (बाकी भाग हमेशा 1 से छोट) में विभाजित कइल जा सकेला. संख्या के दशमलव भाग लौटाईं. उदाहरण: >>> truncate_number ((3.5) 0.5 """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,bho_Deva,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""आपके खाता में जमा आ निकासी के काम के लिस्ट दिहल गइल बा, जवन शून्य से शुरू होला. आपके काम ई पता लगावल बा कि कहीं खाता में जमा के रकम शून्य से कम हो गइल बा त फलन के सही लौटावे के चाहीं. अगर सही नइखे त गलत लौटावे के चाहीं. उदाहरण: >>> below_zero([1, 2, 3]) False >>> below_zero([1, 2, -4, 5]) True """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,bho_Deva,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""इनपुट संख्या के एगो दिहल गइल सूची खातिर, इ डेटासेट के औसत के आसपास औसत पूर्ण विचलन के गणना करीं. औसत पूर्ण विचलन प्रत्येक तत्व आउर एगो केंद्रबिंदु (इस मामले में औसत) के बीच औसत पूर्ण अंतर होला: MAD = औसत । x - x_mean । उदाहरण: >>> mean_absolute_deviation ([1.0, 2.0, 3.0, 4.0]) 1.0 """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,bho_Deva,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""इनपुट सूची के हर दू गो लगातार तत्व के बीच एगो संख्या 'डिलीमीटर' डालीं `numbers' >>> intersperse([], 4) [] >>> intersperse([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,bho_Deva,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""ई फलन में इनपुट एगो स्ट्रिंग बा जे में नेस्टेड कोष्ठक खातिर कई गो समूह के प्रतिनिधित्व कइल जाला. प्रत्येक समूह खातिर, कोष्ठक के नेस्टिंग के सबसे गहरा स्तर आउटपुट कइल जाला. उदाहरण खातिर (() (()) में अधिकतम दू गो नेस्टिंग स्तर होला जबकि ((())) में तीन गो होला. >>> parse_nested_parens('((()) ((())) () (((()) (((()) [2, 3, 1, 3] """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,bho_Deva,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""स्ट्रिंग के इनपुट लिस्ट के खाली अइसन स्ट्रिंग के फिल्टर करीं जेवन में दिहल गइल सबस्ट्रिंग >>> filter_by_substring([], 'a') [] >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') ['abc', 'bacd', 'array'] होखे""""""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,bho_Deva,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""पूर्णांक के एगो दिहल गइल सूची खातिर, एगो योग आउर सूची में सब पूर्णांक के गुणनफल से बनल एगो ट्यूपल लौटाई. खाली योग 0 के बराबर होवे के चाहीं आउर खाली गुणनफल 1 के बराबर होवे के चाहीं. >>> sum_product([]) (0, 1) >>> sum_product([1, 2, 3, 4]) (10, 24) """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,bho_Deva,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""पूर्णांक के दिहल गइल सूची से, अनुक्रम में दिहल गइल समय तक पावल गइल अधिकतम रोलिंग तत्व के सूची उत्पन्न करीं. >>> rolling_max (([1, 2, 3, 2, 3, 4, 2]) [1, 2, 3, 3, 3, 4, 4] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
