task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/0,kas_Deva,python,"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """"""अगर अस वुछो की नंबर लिस्ट मंज़ ,की अस तेम ज़े नंबर यम वरीय नज़दीक छी एक जय पेठ बे छी एम् वरीय नज़दीक थ्रेशोल्ड निष्""""""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

",,,
HumanEval/1,kas_Deva,python,"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """"""ये फंक्शन छू इनपुट कारन स्ट्रिंग मंज़ यमन मंज़ नेस्टेड कपरेंटिस हिन्द मल्टीप्ल ग्रुप्स छू आसान.अस का मकसद छू तेमन ग्रुपन अलग अलग स्ट्रिंग्स मंज़ अलग करन ते तेमन हिंज लिस्ट लबनी.अलग ग्रुप्स छू बाल्लेंस्ड (हर ओपनिंग ब्रेस छू सही तैर पइठ बंद गाछने) ते छू नेस्टड न अकिस अकिस मंज़ इनपुट स्ट्रिंग मंज़ कह ते स्पेस इग्नोर करा.मिसाल: >>> separate_paren_groups'(( ) (() (( ) ) ) ) ) ' ['() ', '(()) ', '(() ']""""""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
",,,
HumanEval/2,kas_Deva,python,"

def truncate_number(number: float) -> float:
    """"""पॉजिटिव फ्लोटिंग पॉइंट नंबर दिन ,इ छी एवं इन्टिजर पार्ट (लार्जेस्ट इंटिजर छी लकिट दिवा नंबर पेठ) बे डेसीमल (लेफ्ट ओवर पार्ट छी हमेशा लकिट 1).""""""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
",,,
HumanEval/3,kas_Deva,python,"from typing import List


def below_zero(operations: List[int]) -> bool:
    """"""तेरे इस given a लिस्ट ऑफ़ डिपॉजिट एंड विथड्रॉउद ऑपरेशंस ओन a बैंक अकाउंट ठाट स्टार्ट्स विथ जीरो बैलेंस. योर टास्क इस तो डिटेक्ट अगर ओन अप्पोइंट थे बैलेंस ऑफ़ अकाउंट फॉलस लोअर फ्रॉम जीरो, एंड ओन अप्पोइंट फंक्शन शुड रिटर्न ट्रू. ओन्सर योर शुड रिटर्न फॉलस. एक्साम्प्लिः >>> below_zero([1, 2, 3]) False >>> below_zero([1, 2, -4, 5]) True """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
",,,
HumanEval/4,kas_Deva,python,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """"""इनपुट नंबर्स हिंज अख दितेन लिस्ट खातिर,एमएएएस डेविअशन हिंज मनी हिंज तैर पेठ कल्कुलेट करा.एमएएएस डेविअशन छू प्रेथ एलिमेंट ते सेन्टरपॉइंट्स दरमियान मन्ज़िम मन्ज़िम फरक (मध्यम अथ मामलस मंज़): MAD = average । x - x_mean । मिसाल: >>> mean_absolute_deviation ([1.0, 2.0, 3.0, 4.0]) 1.0 """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

",,,
HumanEval/5,kas_Deva,python,"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """"""इनपुट लिस्ट हिन्द हर दूँ एलिमेंट्स दरमियान नंबर 'डिलिमिटर' लगावों `numbers' >>> intersperse([], 4) [] >>> intersperse([1, 2, 3], 4) [1, 4, 2, 4, 3] """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
",,,
HumanEval/6,kas_Deva,python,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """"""इनपुट फ़ंक्शन छू अख स्ट्रिंग युस नेस्टेड कपरेंटिसन खातिर मल्टीप्ल ग्रुप्स छू रेप्रेसेंटेट करा,युस स्पेस सेपरेट छू करा.हर ग्रुप खातिर,आउटपुट छू डेप्थ लेवल नेस्टिंग ऑफ़ कपरेंटिस.मिसाल की तैर पइठ (() (()) छू मैक्सिमम ज़े लेवल नेस्टिंग हुन्द येलकी ((())) छू त्र. >>> parse_nested_parens('((()) ((())) () ((()) (((()) [2, 3, 1, 3]""""""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
",,,
HumanEval/7,kas_Deva,python,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """"""इनपुट लिस्ट ऑफ़ स्ट्रिंग्स फिल्टर करें सिर्फ तेमन खातर यम मंज़ सबस्ट्रिंग छी आसान >>> filter_by_substring([], 'a') [] >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a') ['abc', 'bacd', 'array'] """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
",,,
HumanEval/8,kas_Deva,python,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """"""इंतेजरस हिंज लिस्ट खातिर,तेम अस टपल तेम सुन्द अस जमा ते प्रोडक्ट सेत बनान.खाली असुम अस बराबर गसण 0 ते खाली प्रोडक्ट अस बराबर गसण 1. >>> sum_product([]) (0, 1) >>> sum_product([1, 2, 3, 4]) (10, 24)""""""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
",,,
HumanEval/9,kas_Deva,python,"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """"""इंटेजरस हिंज लिस्ट पेठ,क्रॉसिंग मैक्सिमम एलिमेंट हिंज लिस्ट बनाव. >>> रोलिंग_मैक्स (([1, 2, 3, 2, 3, 4, 2]) [1, 2, 3, 3, 3, 4, 4] """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
",,,
